$GPGGA,005816.00,2428.93511199,N,11806.05030121,E,1,05,2.87,-0.02,M,00.000,M,,*49
$GPGGA,005817.00,2428.93939161,N,11806.06606360,E,1,05,2.87,-0.02,M,00.000,M,,*4E
$GPGGA,005818.00,2428.94367120,N,11806.08182600,E,1,05,2.87,-0.02,M,00.000,M,,*44
$GPGGA,005819.00,2428.94795077,N,11806.09758842,E,1,05,2.87,-0.02,M,00.000,M,,*47
$GPGGA,005820.00,2428.95223031,N,11806.11335086,E,1,05,2.87,-0.02,M,00.000,M,,*40
$GPGGA,005821.00,2428.95650982,N,11806.12911332,E,1,05,2.87,-0.02,M,00.000,M,,*43
$GPGGA,005822.00,2428.96078931,N,11806.14487579,E,1,05,2.87,-0.02,M,00.000,M,,*4A
$GPGGA,005823.00,2428.96506877,N,11806.16063829,E,1,05,2.87,-0.02,M,00.000,M,,*40
$GPGGA,005824.00,2428.96934820,N,11806.17640080,E,1,05,2.87,-0.02,M,00.000,M,,*45
$GPGGA,005825.00,2428.97362760,N,11806.19216332,E,1,05,2.87,-0.01,M,00.000,M,,*47
$GPGGA,005826.00,2428.97790697,N,11806.20792587,E,1,05,2.87,-0.01,M,00.000,M,,*4F
$GPGGA,005827.00,2428.98218632,N,11806.22368843,E,1,05,2.87,-0.01,M,00.000,M,,*4D
$GPGGA,005828.00,2428.98646564,N,11806.23945101,E,1,05,2.87,-0.01,M,00.000,M,,*46
$GPGGA,005829.00,2428.99074492,N,11806.25521362,E,1,05,2.87,-0.01,M,00.000,M,,*46
$GPGGA,005830.00,2428.99502397,N,11806.27097630,E,1,05,2.87,-0.01,M,00.000,M,,*40
$GPGGA,005831.00,2428.99929961,N,11806.28674010,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,005832.00,2429.00351979,N,11806.30252166,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,005833.00,2429.00658217,N,11806.31672217,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005834.00,2429.00505611,N,11806.32739349,E,1,05,2.87,+0.00,M,00.000,M,,*42
$GPGGA,005835.00,2428.99846074,N,11806.34072591,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,005836.00,2428.98927102,N,11806.35370569,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005837.00,2428.97793370,N,11806.36443320,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005838.00,2428.96503445,N,11806.37289374,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,005839.00,2428.95200176,N,11806.38110972,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005840.00,2428.93896115,N,11806.38931066,E,1,05,2.87,+0.00,M,00.000,M,,*4C
$GPGGA,005841.00,2428.92592004,N,11806.39751066,E,1,05,2.87,+0.00,M,00.000,M,,*4D
$GPGGA,005842.00,2428.91287889,N,11806.40571057,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,005843.00,2428.89983771,N,11806.41391040,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,005844.00,2428.88679614,N,11806.42210948,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005845.00,2428.87375076,N,11806.43030130,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,005846.00,2428.86070255,N,11806.43848772,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,005847.00,2428.84765411,N,11806.44667371,E,1,05,2.87,+0.00,M,00.000,M,,*4D
$GPGGA,005848.00,2428.83460566,N,11806.45485964,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005849.00,2428.82155720,N,11806.46304555,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005850.00,2428.80850872,N,11806.47123142,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005851.00,2428.79546021,N,11806.47941720,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005852.00,2428.78241116,N,11806.48760195,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005853.00,2428.76935348,N,11806.49577022,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,005854.00,2428.75626268,N,11806.50387493,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005855.00,2428.74316465,N,11806.51196569,E,1,05,2.87,-0.01,M,00.000,M,,*47
$GPGGA,005856.00,2428.73006618,N,11806.52005557,E,1,05,2.87,-0.01,M,00.000,M,,*4C
$GPGGA,005857.00,2428.71696767,N,11806.52814537,E,1,05,2.87,-0.01,M,00.000,M,,*47
$GPGGA,005858.00,2428.70386915,N,11806.53623514,E,1,05,2.87,-0.01,M,00.000,M,,*4C
$GPGGA,005859.00,2428.69077062,N,11806.54432488,E,1,05,2.87,-0.01,M,00.000,M,,*40
$GPGGA,005900.00,2428.67767209,N,11806.55241459,E,1,05,2.87,-0.02,M,00.000,M,,*46
$GPGGA,005901.00,2428.66457354,N,11806.56050428,E,1,05,2.87,-0.02,M,00.000,M,,*48
$GPGGA,005902.00,2428.65147499,N,11806.56859394,E,1,05,2.87,-0.02,M,00.000,M,,*4B
$GPGGA,005903.00,2428.63837644,N,11806.57668356,E,1,05,2.87,-0.02,M,00.000,M,,*43
$GPGGA,005904.00,2428.62527787,N,11806.58477317,E,1,05,2.87,-0.02,M,00.000,M,,*41
$GPGGA,005905.00,2428.61217930,N,11806.59286274,E,1,05,2.87,-0.03,M,00.000,M,,*49
$GPGGA,005906.00,2428.59908072,N,11806.60095228,E,1,05,2.87,-0.03,M,00.000,M,,*48
$GPGGA,005907.00,2428.58598213,N,11806.60904180,E,1,05,2.87,-0.03,M,00.000,M,,*48
$GPGGA,005908.00,2428.57288354,N,11806.61713129,E,1,05,2.87,-0.03,M,00.000,M,,*46
$GPGGA,005909.00,2428.55978493,N,11806.62522075,E,1,05,2.87,-0.03,M,00.000,M,,*46
$GPGGA,005910.00,2428.54668632,N,11806.63331019,E,1,05,2.87,-0.03,M,00.000,M,,*47
$GPGGA,005911.00,2428.53358771,N,11806.64139959,E,1,05,2.87,-0.03,M,00.000,M,,*41
$GPGGA,005912.00,2428.52048908,N,11806.64948897,E,1,05,2.87,-0.03,M,00.000,M,,*4C
$GPGGA,005913.00,2428.50739045,N,11806.65757832,E,1,05,2.87,-0.03,M,00.000,M,,*40
$GPGGA,005914.00,2428.49429181,N,11806.66566764,E,1,05,2.87,-0.03,M,00.000,M,,*4B
$GPGGA,005915.00,2428.48119316,N,11806.67375693,E,1,05,2.87,-0.03,M,00.000,M,,*4D
$GPGGA,005916.00,2428.46809450,N,11806.68184620,E,1,05,2.87,-0.03,M,00.000,M,,*46
$GPGGA,005917.00,2428.45499584,N,11806.68993544,E,1,05,2.87,-0.03,M,00.000,M,,*46
$GPGGA,005918.00,2428.44189717,N,11806.69802465,E,1,05,2.87,-0.03,M,00.000,M,,*4E
$GPGGA,005919.00,2428.42879849,N,11806.70611383,E,1,05,2.87,-0.03,M,00.000,M,,*40
$GPGGA,005920.00,2428.41569980,N,11806.71420299,E,1,05,2.87,-0.03,M,00.000,M,,*4A
$GPGGA,005921.00,2428.40260111,N,11806.72229211,E,1,05,2.87,-0.03,M,00.000,M,,*48
$GPGGA,005922.00,2428.38950241,N,11806.73038121,E,1,05,2.87,-0.03,M,00.000,M,,*49
